method_label	feature	clean_feature	immune_class	target	rho	p	n	p_adj	abs_ifcore
xCell	T_cells_CD4_memory_resting_CIBERSORT	T_cells_CD4_memory_resting	T cells	IF_core_4marker_score			0		
xCell	T_cells_CD4_memory_resting_CIBERSORT	T_cells_CD4_memory_resting	T cells	mregDC_extended_score			0		
xCell	T_cells_CD4_memory_resting_CIBERSORT	T_cells_CD4_memory_resting	T cells	TLS_like_score			0		
xCell	T_cells_CD4_memory_resting_CIBERSORT	T_cells_CD4_memory_resting	T cells	Cytotoxic_score			0		
xCell	T_cells_CD4_memory_resting_CIBERSORT	T_cells_CD4_memory_resting	T cells	Checkpoint_score			0		
xCell	T_cells_CD4_memory_activated_CIBERSORT	T_cells_CD4_memory_activated	T cells	IF_core_4marker_score			0		
xCell	T_cells_CD4_memory_activated_CIBERSORT	T_cells_CD4_memory_activated	T cells	mregDC_extended_score			0		
xCell	T_cells_CD4_memory_activated_CIBERSORT	T_cells_CD4_memory_activated	T cells	TLS_like_score			0		
xCell	T_cells_CD4_memory_activated_CIBERSORT	T_cells_CD4_memory_activated	T cells	Cytotoxic_score			0		
xCell	T_cells_CD4_memory_activated_CIBERSORT	T_cells_CD4_memory_activated	T cells	Checkpoint_score			0		
xCell	T_cells_follicular_helper_CIBERSORT	T_cells_follicular_helper	T cells	IF_core_4marker_score			0		
xCell	T_cells_follicular_helper_CIBERSORT	T_cells_follicular_helper	T cells	mregDC_extended_score			0		
xCell	T_cells_follicular_helper_CIBERSORT	T_cells_follicular_helper	T cells	TLS_like_score			0		
xCell	T_cells_follicular_helper_CIBERSORT	T_cells_follicular_helper	T cells	Cytotoxic_score			0		
xCell	T_cells_follicular_helper_CIBERSORT	T_cells_follicular_helper	T cells	Checkpoint_score			0		
xCell	T_cells_regulatory_(Tregs)_CIBERSORT	T_cells_regulatory_(Tregs)	T cells	IF_core_4marker_score			0		
xCell	T_cells_regulatory_(Tregs)_CIBERSORT	T_cells_regulatory_(Tregs)	T cells	mregDC_extended_score			0		
xCell	T_cells_regulatory_(Tregs)_CIBERSORT	T_cells_regulatory_(Tregs)	T cells	TLS_like_score			0		
xCell	T_cells_regulatory_(Tregs)_CIBERSORT	T_cells_regulatory_(Tregs)	T cells	Cytotoxic_score			0		
xCell	T_cells_regulatory_(Tregs)_CIBERSORT	T_cells_regulatory_(Tregs)	T cells	Checkpoint_score			0		
xCell	T_cells_gamma_delta_CIBERSORT	T_cells_gamma_delta	T cells	IF_core_4marker_score			0		
xCell	T_cells_gamma_delta_CIBERSORT	T_cells_gamma_delta	T cells	mregDC_extended_score			0		
xCell	T_cells_gamma_delta_CIBERSORT	T_cells_gamma_delta	T cells	TLS_like_score			0		
xCell	T_cells_gamma_delta_CIBERSORT	T_cells_gamma_delta	T cells	Cytotoxic_score			0		
xCell	T_cells_gamma_delta_CIBERSORT	T_cells_gamma_delta	T cells	Checkpoint_score			0		
xCell	NK_cells_resting_CIBERSORT	NK_cells_resting	Cytotoxic T/NK	IF_core_4marker_score			0		
xCell	NK_cells_resting_CIBERSORT	NK_cells_resting	Cytotoxic T/NK	mregDC_extended_score			0		
xCell	NK_cells_resting_CIBERSORT	NK_cells_resting	Cytotoxic T/NK	TLS_like_score			0		
xCell	NK_cells_resting_CIBERSORT	NK_cells_resting	Cytotoxic T/NK	Cytotoxic_score			0		
xCell	NK_cells_resting_CIBERSORT	NK_cells_resting	Cytotoxic T/NK	Checkpoint_score			0		
xCell	NK_cells_activated_CIBERSORT	NK_cells_activated	Cytotoxic T/NK	IF_core_4marker_score			0		
xCell	NK_cells_activated_CIBERSORT	NK_cells_activated	Cytotoxic T/NK	mregDC_extended_score			0		
xCell	NK_cells_activated_CIBERSORT	NK_cells_activated	Cytotoxic T/NK	TLS_like_score			0		
xCell	NK_cells_activated_CIBERSORT	NK_cells_activated	Cytotoxic T/NK	Cytotoxic_score			0		
xCell	NK_cells_activated_CIBERSORT	NK_cells_activated	Cytotoxic T/NK	Checkpoint_score			0		
xCell	Monocytes_CIBERSORT	Monocytes	APC/myeloid	IF_core_4marker_score			0		
xCell	Monocytes_CIBERSORT	Monocytes	APC/myeloid	mregDC_extended_score			0		
xCell	Monocytes_CIBERSORT	Monocytes	APC/myeloid	TLS_like_score			0		
xCell	Monocytes_CIBERSORT	Monocytes	APC/myeloid	Cytotoxic_score			0		
xCell	Monocytes_CIBERSORT	Monocytes	APC/myeloid	Checkpoint_score			0		
xCell	Macrophages_M0_CIBERSORT	Macrophages_M0	APC/myeloid	IF_core_4marker_score			0		
xCell	Macrophages_M0_CIBERSORT	Macrophages_M0	APC/myeloid	mregDC_extended_score			0		
xCell	Macrophages_M0_CIBERSORT	Macrophages_M0	APC/myeloid	TLS_like_score			0		
xCell	Macrophages_M0_CIBERSORT	Macrophages_M0	APC/myeloid	Cytotoxic_score			0		
xCell	Macrophages_M0_CIBERSORT	Macrophages_M0	APC/myeloid	Checkpoint_score			0		
xCell	Macrophages_M1_CIBERSORT	Macrophages_M1	APC/myeloid	IF_core_4marker_score			0		
xCell	Macrophages_M1_CIBERSORT	Macrophages_M1	APC/myeloid	mregDC_extended_score			0		
xCell	Macrophages_M1_CIBERSORT	Macrophages_M1	APC/myeloid	TLS_like_score			0		
xCell	Macrophages_M1_CIBERSORT	Macrophages_M1	APC/myeloid	Cytotoxic_score			0		
xCell	Macrophages_M1_CIBERSORT	Macrophages_M1	APC/myeloid	Checkpoint_score			0		
xCell	Macrophages_M2_CIBERSORT	Macrophages_M2	APC/myeloid	IF_core_4marker_score			0		
xCell	Macrophages_M2_CIBERSORT	Macrophages_M2	APC/myeloid	mregDC_extended_score			0		
xCell	Macrophages_M2_CIBERSORT	Macrophages_M2	APC/myeloid	TLS_like_score			0		
xCell	Macrophages_M2_CIBERSORT	Macrophages_M2	APC/myeloid	Cytotoxic_score			0		
xCell	Macrophages_M2_CIBERSORT	Macrophages_M2	APC/myeloid	Checkpoint_score			0		
xCell	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_resting	APC/myeloid	IF_core_4marker_score			0		
xCell	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_resting	APC/myeloid	mregDC_extended_score			0		
xCell	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_resting	APC/myeloid	TLS_like_score			0		
xCell	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_resting	APC/myeloid	Cytotoxic_score			0		
xCell	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_resting	APC/myeloid	Checkpoint_score			0		
xCell	Dendritic_cells_activated_CIBERSORT	Dendritic_cells_activated	APC/myeloid	IF_core_4marker_score			0		
xCell	Dendritic_cells_activated_CIBERSORT	Dendritic_cells_activated	APC/myeloid	mregDC_extended_score			0		
xCell	Dendritic_cells_activated_CIBERSORT	Dendritic_cells_activated	APC/myeloid	TLS_like_score			0		
xCell	Dendritic_cells_activated_CIBERSORT	Dendritic_cells_activated	APC/myeloid	Cytotoxic_score			0		
xCell	Dendritic_cells_activated_CIBERSORT	Dendritic_cells_activated	APC/myeloid	Checkpoint_score			0		
xCell	Mast_cells_resting_CIBERSORT	Mast_cells_resting	T cells	IF_core_4marker_score			0		
xCell	Mast_cells_resting_CIBERSORT	Mast_cells_resting	T cells	mregDC_extended_score			0		
xCell	Mast_cells_resting_CIBERSORT	Mast_cells_resting	T cells	TLS_like_score			0		
xCell	Mast_cells_resting_CIBERSORT	Mast_cells_resting	T cells	Cytotoxic_score			0		
xCell	Mast_cells_resting_CIBERSORT	Mast_cells_resting	T cells	Checkpoint_score			0		
xCell	Mast_cells_activated_CIBERSORT	Mast_cells_activated	T cells	IF_core_4marker_score			0		
xCell	Mast_cells_activated_CIBERSORT	Mast_cells_activated	T cells	mregDC_extended_score			0		
xCell	Mast_cells_activated_CIBERSORT	Mast_cells_activated	T cells	TLS_like_score			0		
xCell	Mast_cells_activated_CIBERSORT	Mast_cells_activated	T cells	Cytotoxic_score			0		
xCell	Mast_cells_activated_CIBERSORT	Mast_cells_activated	T cells	Checkpoint_score			0		
xCell	Eosinophils_CIBERSORT	Eosinophils	Granulocyte/mast	IF_core_4marker_score			0		
xCell	Eosinophils_CIBERSORT	Eosinophils	Granulocyte/mast	mregDC_extended_score			0		
xCell	Eosinophils_CIBERSORT	Eosinophils	Granulocyte/mast	TLS_like_score			0		
xCell	Eosinophils_CIBERSORT	Eosinophils	Granulocyte/mast	Cytotoxic_score			0		
xCell	Eosinophils_CIBERSORT	Eosinophils	Granulocyte/mast	Checkpoint_score			0		
xCell	Neutrophils_CIBERSORT	Neutrophils	Granulocyte/mast	IF_core_4marker_score			0		
xCell	Neutrophils_CIBERSORT	Neutrophils	Granulocyte/mast	mregDC_extended_score			0		
xCell	Neutrophils_CIBERSORT	Neutrophils	Granulocyte/mast	TLS_like_score			0		
xCell	Neutrophils_CIBERSORT	Neutrophils	Granulocyte/mast	Cytotoxic_score			0		
xCell	Neutrophils_CIBERSORT	Neutrophils	Granulocyte/mast	Checkpoint_score			0		
xCell	P-value_CIBERSORT	P-value	Other	IF_core_4marker_score			0		
xCell	P-value_CIBERSORT	P-value	Other	mregDC_extended_score			0		
xCell	P-value_CIBERSORT	P-value	Other	TLS_like_score			0		
xCell	P-value_CIBERSORT	P-value	Other	Cytotoxic_score			0		
xCell	P-value_CIBERSORT	P-value	Other	Checkpoint_score			0		
xCell	Correlation_CIBERSORT	Correlation	Other	IF_core_4marker_score			0		
xCell	Correlation_CIBERSORT	Correlation	Other	mregDC_extended_score			0		
xCell	Correlation_CIBERSORT	Correlation	Other	TLS_like_score			0		
xCell	Correlation_CIBERSORT	Correlation	Other	Cytotoxic_score			0		
xCell	Correlation_CIBERSORT	Correlation	Other	Checkpoint_score			0		
xCell	RMSE_CIBERSORT	RMSE	Other	IF_core_4marker_score			0		
xCell	RMSE_CIBERSORT	RMSE	Other	mregDC_extended_score			0		
xCell	RMSE_CIBERSORT	RMSE	Other	TLS_like_score			0		
xCell	RMSE_CIBERSORT	RMSE	Other	Cytotoxic_score			0		
xCell	RMSE_CIBERSORT	RMSE	Other	Checkpoint_score			0		
xCell	Absolute_score_(sig_score)_CIBERSORT	Absolute_score_(sig_score)	Global score	IF_core_4marker_score			0		
xCell	Absolute_score_(sig_score)_CIBERSORT	Absolute_score_(sig_score)	Global score	mregDC_extended_score			0		
xCell	Absolute_score_(sig_score)_CIBERSORT	Absolute_score_(sig_score)	Global score	TLS_like_score			0		
xCell	Absolute_score_(sig_score)_CIBERSORT	Absolute_score_(sig_score)	Global score	Cytotoxic_score			0		
xCell	Absolute_score_(sig_score)_CIBERSORT	Absolute_score_(sig_score)	Global score	Checkpoint_score			0		
xCell	T_cells_MCPcounter	T_cells	T cells	IF_core_4marker_score			0		
xCell	T_cells_MCPcounter	T_cells	T cells	mregDC_extended_score			0		
xCell	T_cells_MCPcounter	T_cells	T cells	TLS_like_score			0		
xCell	T_cells_MCPcounter	T_cells	T cells	Cytotoxic_score			0		
xCell	T_cells_MCPcounter	T_cells	T cells	Checkpoint_score			0		
xCell	CD8_T_cells_MCPcounter	CD8_T_cells	Cytotoxic T/NK	IF_core_4marker_score			0		
xCell	CD8_T_cells_MCPcounter	CD8_T_cells	Cytotoxic T/NK	mregDC_extended_score			0		
xCell	CD8_T_cells_MCPcounter	CD8_T_cells	Cytotoxic T/NK	TLS_like_score			0		
xCell	CD8_T_cells_MCPcounter	CD8_T_cells	Cytotoxic T/NK	Cytotoxic_score			0		
xCell	CD8_T_cells_MCPcounter	CD8_T_cells	Cytotoxic T/NK	Checkpoint_score			0		
xCell	Cytotoxic_lymphocytes_MCPcounter	Cytotoxic_lymphocytes	Cytotoxic T/NK	IF_core_4marker_score			0		
xCell	Cytotoxic_lymphocytes_MCPcounter	Cytotoxic_lymphocytes	Cytotoxic T/NK	mregDC_extended_score			0		
xCell	Cytotoxic_lymphocytes_MCPcounter	Cytotoxic_lymphocytes	Cytotoxic T/NK	TLS_like_score			0		
xCell	Cytotoxic_lymphocytes_MCPcounter	Cytotoxic_lymphocytes	Cytotoxic T/NK	Cytotoxic_score			0		
xCell	Cytotoxic_lymphocytes_MCPcounter	Cytotoxic_lymphocytes	Cytotoxic T/NK	Checkpoint_score			0		
xCell	B_lineage_MCPcounter	B_lineage	Other	IF_core_4marker_score			0		
xCell	B_lineage_MCPcounter	B_lineage	Other	mregDC_extended_score			0		
xCell	B_lineage_MCPcounter	B_lineage	Other	TLS_like_score			0		
xCell	B_lineage_MCPcounter	B_lineage	Other	Cytotoxic_score			0		
xCell	B_lineage_MCPcounter	B_lineage	Other	Checkpoint_score			0		
xCell	NK_cells_MCPcounter	NK_cells	Cytotoxic T/NK	IF_core_4marker_score			0		
xCell	NK_cells_MCPcounter	NK_cells	Cytotoxic T/NK	mregDC_extended_score			0		
xCell	NK_cells_MCPcounter	NK_cells	Cytotoxic T/NK	TLS_like_score			0		
xCell	NK_cells_MCPcounter	NK_cells	Cytotoxic T/NK	Cytotoxic_score			0		
xCell	NK_cells_MCPcounter	NK_cells	Cytotoxic T/NK	Checkpoint_score			0		
xCell	Monocytic_lineage_MCPcounter	Monocytic_lineage	Other	IF_core_4marker_score			0		
xCell	Monocytic_lineage_MCPcounter	Monocytic_lineage	Other	mregDC_extended_score			0		
xCell	Monocytic_lineage_MCPcounter	Monocytic_lineage	Other	TLS_like_score			0		
xCell	Monocytic_lineage_MCPcounter	Monocytic_lineage	Other	Cytotoxic_score			0		
xCell	Monocytic_lineage_MCPcounter	Monocytic_lineage	Other	Checkpoint_score			0		
xCell	Myeloid_dendritic_cells_MCPcounter	Myeloid_dendritic_cells	APC/myeloid	IF_core_4marker_score			0		
xCell	Myeloid_dendritic_cells_MCPcounter	Myeloid_dendritic_cells	APC/myeloid	mregDC_extended_score			0		
xCell	Myeloid_dendritic_cells_MCPcounter	Myeloid_dendritic_cells	APC/myeloid	TLS_like_score			0		
xCell	Myeloid_dendritic_cells_MCPcounter	Myeloid_dendritic_cells	APC/myeloid	Cytotoxic_score			0		
xCell	Myeloid_dendritic_cells_MCPcounter	Myeloid_dendritic_cells	APC/myeloid	Checkpoint_score			0		
xCell	Neutrophils_MCPcounter	Neutrophils	Granulocyte/mast	IF_core_4marker_score			0		
xCell	Neutrophils_MCPcounter	Neutrophils	Granulocyte/mast	mregDC_extended_score			0		
xCell	Neutrophils_MCPcounter	Neutrophils	Granulocyte/mast	TLS_like_score			0		
xCell	Neutrophils_MCPcounter	Neutrophils	Granulocyte/mast	Cytotoxic_score			0		
xCell	Neutrophils_MCPcounter	Neutrophils	Granulocyte/mast	Checkpoint_score			0		
xCell	Endothelial_cells_MCPcounter	Endothelial_cells	Stromal	IF_core_4marker_score			0		
xCell	Endothelial_cells_MCPcounter	Endothelial_cells	Stromal	mregDC_extended_score			0		
xCell	Endothelial_cells_MCPcounter	Endothelial_cells	Stromal	TLS_like_score			0		
xCell	Endothelial_cells_MCPcounter	Endothelial_cells	Stromal	Cytotoxic_score			0		
xCell	Endothelial_cells_MCPcounter	Endothelial_cells	Stromal	Checkpoint_score			0		
xCell	Fibroblasts_MCPcounter	Fibroblasts	Stromal	IF_core_4marker_score			0		
xCell	Fibroblasts_MCPcounter	Fibroblasts	Stromal	mregDC_extended_score			0		
xCell	Fibroblasts_MCPcounter	Fibroblasts	Stromal	TLS_like_score			0		
xCell	Fibroblasts_MCPcounter	Fibroblasts	Stromal	Cytotoxic_score			0		
xCell	Fibroblasts_MCPcounter	Fibroblasts	Stromal	Checkpoint_score			0		
xCell	aDC_xCell	aDC	Other	IF_core_4marker_score	0.00254158025580652	0.958237629335999	427	0.971708796386896	0.00254158025580652
xCell	aDC_xCell	aDC	Other	mregDC_extended_score	0.0112691962163664	0.816389523029526	427	0.86146624515999	0.00254158025580652
xCell	aDC_xCell	aDC	Other	TLS_like_score	0.0689845710364418	0.154732467106047	427	0.225542240188476	0.00254158025580652
xCell	aDC_xCell	aDC	Other	Cytotoxic_score	-0.0288783982938831	0.551764955393681	427	0.628500478991477	0.00254158025580652
xCell	aDC_xCell	aDC	Other	Checkpoint_score	-0.00995574661855045	0.837472618429439	427	0.863756551407547	0.00254158025580652
xCell	Adipocytes_xCell	Adipocytes	Other	IF_core_4marker_score	-0.0715960999032151	0.13967042417662	427	0.203587397952362	0.0715960999032151
xCell	Adipocytes_xCell	Adipocytes	Other	mregDC_extended_score	-0.0414426995387751	0.392978805262463	427	0.500684107445508	0.0715960999032151
xCell	Adipocytes_xCell	Adipocytes	Other	TLS_like_score	0.00765615969836316	0.87465752631351	427	0.922951500159041	0.0715960999032151
xCell	Adipocytes_xCell	Adipocytes	Other	Cytotoxic_score	-0.0653008399592598	0.178026119722754	427	0.243499768821736	0.0715960999032151
xCell	Adipocytes_xCell	Adipocytes	Other	Checkpoint_score	-0.0679724186763513	0.160889785811758	427	0.22213048513908	0.0715960999032151
xCell	Astrocytes_xCell	Astrocytes	Other	IF_core_4marker_score	0.00188679695725991	0.968990466124321	427	0.974657077037328	0.00188679695725991
xCell	Astrocytes_xCell	Astrocytes	Other	mregDC_extended_score	0.000144973858027985	0.997616758172935	427	0.997616758172935	0.00188679695725991
xCell	Astrocytes_xCell	Astrocytes	Other	TLS_like_score	-0.0148179062372141	0.76012542540488	427	0.817134832310246	0.00188679695725991
xCell	Astrocytes_xCell	Astrocytes	Other	Cytotoxic_score	0.0700435770870244	0.148482803903477	427	0.21282535226165	0.00188679695725991
xCell	Astrocytes_xCell	Astrocytes	Other	Checkpoint_score	0.0245533446013179	0.612885582645712	427	0.704926618337212	0.00188679695725991
xCell	B-cells_xCell	B-cells	B/plasma	IF_core_4marker_score	0.133791437611884	0.00562254614743915	427	0.0105117167104297	0.133791437611884
xCell	B-cells_xCell	B-cells	B/plasma	mregDC_extended_score	0.135309306239318	0.00509881975541386	427	0.00925591324343904	0.133791437611884
xCell	B-cells_xCell	B-cells	B/plasma	TLS_like_score	0.15978363719805	0.000921693002386189	427	0.00178124939786994	0.133791437611884
xCell	B-cells_xCell	B-cells	B/plasma	Cytotoxic_score	0.0508606301114036	0.294371040841322	427	0.372292786946378	0.133791437611884
xCell	B-cells_xCell	B-cells	B/plasma	Checkpoint_score	0.111217856666362	0.0215275590373897	427	0.0366607936082281	0.133791437611884
xCell	Basophils_xCell	Basophils	Other	IF_core_4marker_score	0.296931581830496	4.70329163937966e-10	427	1.28407327297349e-09	0.296931581830496
xCell	Basophils_xCell	Basophils	Other	mregDC_extended_score	0.309765286987745	7.5687492656926e-11	427	2.00280749799866e-10	0.296931581830496
xCell	Basophils_xCell	Basophils	Other	TLS_like_score	0.287855522903007	1.62411997595443e-09	427	4.65581059773602e-09	0.296931581830496
xCell	Basophils_xCell	Basophils	Other	Cytotoxic_score	0.429902996961391	0	427	0	0.296931581830496
xCell	Basophils_xCell	Basophils	Other	Checkpoint_score	0.354030109876356	6.33146918002811e-14	427	2.05474094144309e-13	0.296931581830496
xCell	CD4+_memory_T-cells_xCell	CD4+_memory_T-cells	T cells	IF_core_4marker_score	-0.00817462543164819	0.86624663521996	427	0.914076204035786	0.00817462543164819
xCell	CD4+_memory_T-cells_xCell	CD4+_memory_T-cells	T cells	mregDC_extended_score	-0.0322252481987961	0.506612012450696	427	0.602748720646477	0.00817462543164819
xCell	CD4+_memory_T-cells_xCell	CD4+_memory_T-cells	T cells	TLS_like_score	-0.0321745893808484	0.507280738154159	427	0.601739910086313	0.00817462543164819
xCell	CD4+_memory_T-cells_xCell	CD4+_memory_T-cells	T cells	Cytotoxic_score	-0.0249066500538946	0.60778245374226	427	0.670119115664543	0.00817462543164819
xCell	CD4+_memory_T-cells_xCell	CD4+_memory_T-cells	T cells	Checkpoint_score	-0.0150927151260652	0.755816559410928	427	0.812154713646117	0.00817462543164819
xCell	CD4+_naive_T-cells_xCell	CD4+_naive_T-cells	T cells	IF_core_4marker_score	0.0311282291237868	0.521195943826628	427	0.635474752452591	0.0311282291237868
xCell	CD4+_naive_T-cells_xCell	CD4+_naive_T-cells	T cells	mregDC_extended_score	0.0139442693409462	0.773872365109355	427	0.839866173451047	0.0311282291237868
xCell	CD4+_naive_T-cells_xCell	CD4+_naive_T-cells	T cells	TLS_like_score	-0.0187820325522903	0.698750312903975	427	0.775387443996669	0.0311282291237868
xCell	CD4+_naive_T-cells_xCell	CD4+_naive_T-cells	T cells	Cytotoxic_score	-0.0151981779637963	0.754164954010003	427	0.800718346232842	0.0311282291237868
xCell	CD4+_naive_T-cells_xCell	CD4+_naive_T-cells	T cells	Checkpoint_score	0.0116775012403413	0.809861669159084	427	0.854577957640261	0.0311282291237868
xCell	CD4+_T-cells_xCell	CD4+_T-cells	T cells	IF_core_4marker_score	-0.0308020559655057	0.5255733005005	427	0.635474752452591	0.0308020559655057
xCell	CD4+_T-cells_xCell	CD4+_T-cells	T cells	mregDC_extended_score	-0.012637014698673	0.794573809017943	427	0.848861460565753	0.0308020559655057
xCell	CD4+_T-cells_xCell	CD4+_T-cells	T cells	TLS_like_score	-0.00721867825937896	0.88176567063605	427	0.924778630179271	0.0308020559655057
xCell	CD4+_T-cells_xCell	CD4+_T-cells	T cells	Cytotoxic_score	-0.00616772386835886	0.898879201062252	427	0.920281086801829	0.0308020559655057
xCell	CD4+_T-cells_xCell	CD4+_T-cells	T cells	Checkpoint_score	-0.015414051663245	0.75078775366141	427	0.812154713646117	0.0308020559655057
xCell	CD4+_Tcm_xCell	CD4+_Tcm	T cells	IF_core_4marker_score	0.356344312669963	3.13613400666423e-14	427	1.12378135238802e-13	0.356344312669963
xCell	CD4+_Tcm_xCell	CD4+_Tcm	T cells	mregDC_extended_score	0.380313772044033	3.8311707134811e-16	427	1.22029881984954e-15	0.356344312669963
xCell	CD4+_Tcm_xCell	CD4+_Tcm	T cells	TLS_like_score	0.249157176095119	1.82857938276057e-07	427	4.76538869446695e-07	0.356344312669963
xCell	CD4+_Tcm_xCell	CD4+_Tcm	T cells	Cytotoxic_score	0.252337405647292	1.25862547872317e-07	427	3.49167068290945e-07	0.356344312669963
xCell	CD4+_Tcm_xCell	CD4+_Tcm	T cells	Checkpoint_score	0.347926797263858	1.35198433888616e-13	427	4.30632048682258e-13	0.356344312669963
xCell	CD4+_Tem_xCell	CD4+_Tem	T cells	IF_core_4marker_score	0.750268798671173	2.15882739273587e-78	427	2.06287950861428e-77	0.750268798671173
xCell	CD4+_Tem_xCell	CD4+_Tem	T cells	mregDC_extended_score	0.755897018682196	3.33883087557187e-80	427	3.19043839221312e-79	0.750268798671173
xCell	CD4+_Tem_xCell	CD4+_Tem	T cells	TLS_like_score	0.597391124099809	1.18038149064329e-42	427	6.76752054635487e-42	0.750268798671173
xCell	CD4+_Tem_xCell	CD4+_Tem	T cells	Cytotoxic_score	0.656686459964273	4.91691184572451e-54	427	3.52378682276924e-53	0.750268798671173
xCell	CD4+_Tem_xCell	CD4+_Tem	T cells	Checkpoint_score	0.707719837714604	4.05054258653979e-66	427	3.48346662442422e-65	0.750268798671173
xCell	CD8+_naive_T-cells_xCell	CD8+_naive_T-cells	Cytotoxic T/NK	IF_core_4marker_score	-0.0794543544922718	0.101083523451822	427	0.153861646316048	0.0794543544922718
xCell	CD8+_naive_T-cells_xCell	CD8+_naive_T-cells	Cytotoxic T/NK	mregDC_extended_score	-0.0992998050010642	0.0402683476226173	427	0.0647304279541137	0.0794543544922718
xCell	CD8+_naive_T-cells_xCell	CD8+_naive_T-cells	Cytotoxic T/NK	TLS_like_score	-0.0810768027276045	0.0942852296612368	427	0.147427813652116	0.0794543544922718
xCell	CD8+_naive_T-cells_xCell	CD8+_naive_T-cells	Cytotoxic T/NK	Cytotoxic_score	-0.0910476528221143	0.0601356657877611	427	0.0923512010312045	0.0794543544922718
xCell	CD8+_naive_T-cells_xCell	CD8+_naive_T-cells	Cytotoxic T/NK	Checkpoint_score	-0.0682999417194861	0.158877469151444	427	0.22213048513908	0.0794543544922718
xCell	CD8+_T-cells_xCell	CD8+_T-cells	Cytotoxic T/NK	IF_core_4marker_score	0.00373247495195176	0.938701537759452	427	0.961051574372772	0.00373247495195176
xCell	CD8+_T-cells_xCell	CD8+_T-cells	Cytotoxic T/NK	mregDC_extended_score	0.0277338665437466	0.567645832908973	427	0.659696508515834	0.00373247495195176
xCell	CD8+_T-cells_xCell	CD8+_T-cells	Cytotoxic T/NK	TLS_like_score	0.042903822468006	0.376495378779506	427	0.472680329562591	0.00373247495195176
xCell	CD8+_T-cells_xCell	CD8+_T-cells	Cytotoxic T/NK	Cytotoxic_score	-0.0103300415655774	0.831451990321638	427	0.866725711123162	0.00373247495195176
xCell	CD8+_T-cells_xCell	CD8+_T-cells	Cytotoxic T/NK	Checkpoint_score	-0.0238984872119228	0.622393803511491	427	0.704926618337212	0.00373247495195176
xCell	CD8+_Tcm_xCell	CD8+_Tcm	Cytotoxic T/NK	IF_core_4marker_score	0.0442314103389522	0.361892992678797	427	0.475157211761474	0.0442314103389522
